age,education,balance,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,housing_yes,loan_yes,target_yes
49,3,1784,753,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,3,3134,124,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
27,2,49,208,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
34,2,-346,136,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
49,2,1623,1081,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
48,3,60,376,2,339,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
40,2,17,78,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
38,2,2008,354,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
46,1,91,29,1,356,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,3,171,209,1,191,4,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
28,3,1027,433,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
33,1,142,41,2,300,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,3,205,111,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
34,2,852,108,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,2,-584,411,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,97,108,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
45,2,204,224,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
31,2,628,1083,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
32,3,311,757,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
39,1,1564,57,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26,2,856,95,5,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
40,3,1509,144,2,124,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
52,2,-888,135,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
40,3,226,176,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
48,2,127,524,5,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
31,2,413,65,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
27,2,710,653,1,334,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
47,2,1233,91,1,100,2,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
28,2,171,93,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
40,3,69,503,2,280,2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
34,2,1499,186,1,327,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
29,3,751,121,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
36,3,61,452,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
83,1,425,883,1,140,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
55,1,2923,104,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
43,3,99,24,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
23,2,1021,79,9,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
44,3,1146,178,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
58,1,781,74,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
29,2,1448,217,1,184,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,3,604,475,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
29,2,-194,127,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
41,2,0,101,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
35,1,0,340,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
31,2,1014,158,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
27,3,73,242,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,2,2597,323,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
53,3,2627,18,30,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
34,3,1906,68,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,1,-319,134,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
36,3,-296,113,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
40,2,169,43,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
37,3,556,200,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
53,2,751,343,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
28,2,126,229,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33,3,-386,530,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
56,1,379,58,5,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,2,706,78,2,176,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
39,2,9121,147,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28,3,1466,40,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
36,1,0,618,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,1,951,23,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
46,2,368,293,1,90,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,2,121,16,6,176,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
59,2,204,286,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
24,2,299,209,1,321,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,3,4170,935,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
40,1,-335,260,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,3165,298,4,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
50,2,254,397,2,337,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
25,3,553,113,4,479,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
51,2,518,76,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,3,85,141,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
21,2,361,329,1,95,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
52,2,-98,423,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
55,1,4424,67,4,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26,2,2610,626,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
38,3,3234,578,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32,2,687,61,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31,2,631,248,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,341,136,1,262,3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
33,3,316,126,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35,2,2,653,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
48,3,507,528,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,2,912,785,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
50,3,0,243,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,1,37,24,2,362,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
44,2,2524,82,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,3,9019,952,3,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
31,2,0,143,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,2,265,274,6,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
35,2,0,1174,1,345,4,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
42,1,1520,115,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,2,-140,222,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75,1,852,341,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,2,578,112,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
40,1,0,64,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,2,2253,937,3,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
34,3,1171,129,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
29,3,452,59,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
28,2,-97,79,1,225,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
79,2,4738,151,5,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
51,2,467,83,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,3,0,101,5,3,6,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
