,is_cancelled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day,weekend_nights,week_nights,adults,children,babies,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,days_in_waiting_list,customer_type,required_car_parking_spaces,special_request,price
7458,1,17,2016,10,30,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,63.0
7459,1,17,2016,10,30,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,63.0
7460,1,5,2016,10,30,2,0,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,76.0
7461,1,81,2016,10,30,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,133.59
7462,1,19,2016,10,30,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,312.0
7463,1,20,2016,10,30,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,256.4
7464,1,186,2016,10,30,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,344.19
7465,1,34,2016,10,30,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,409.99
7466,1,89,2016,10,30,4,6,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,948.0
7467,1,75,2016,10,31,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,414.0
7468,1,245,2016,10,31,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,270.0
7469,1,245,2016,10,31,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,240.0
7470,1,192,2016,10,31,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,216.02
7471,1,96,2016,10,31,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,327.6
7472,1,76,2016,10,31,2,5,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,0,268.8
7473,1,53,2016,10,31,2,5,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,654.99
7474,1,214,2016,10,31,2,5,3,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,563.99
7475,1,87,2016,10,31,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,266.21000000000004
7476,1,70,2016,10,31,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,264.6
7477,1,214,2016,10,31,2,5,2,0.0,1,TA/TO,0,0,0,A,0,Transient,0,1,225.61
7478,1,1,2016,11,1,0,1,1,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,75.0
7479,1,22,2016,11,1,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,126.0
7480,1,58,2016,11,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,264.6
7481,1,46,2016,11,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,264.6
7482,1,113,2016,11,2,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7483,1,113,2016,11,2,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7484,1,113,2016,11,2,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7485,1,113,2016,11,2,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7486,1,42,2016,11,2,0,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,167.39999999999995
7487,1,37,2016,11,2,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,189.0
7488,1,27,2016,11,2,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,264.6
7489,1,49,2016,11,2,2,5,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,294.7
7490,1,20,2016,11,2,2,5,1,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,671.37
7491,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7492,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7493,1,13,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7494,1,13,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7495,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7496,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7497,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7498,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7499,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7500,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7501,1,13,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7502,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7503,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7504,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7505,1,292,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7506,1,13,2016,11,3,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,38.0
7507,1,44,2016,11,3,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,223.2
7508,1,70,2016,11,3,2,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,279.0
7509,1,192,2016,11,3,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,264.6
7510,1,0,2016,11,4,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,70.0
7511,1,57,2016,11,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,37.8
7512,1,64,2016,11,4,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.6
7513,1,46,2016,11,4,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.6
7514,1,22,2016,11,4,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,172.0
7515,1,46,2016,11,4,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.6
7516,1,26,2016,11,4,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,253.8
7517,1,24,2016,11,4,1,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,164.94
7518,1,84,2016,11,5,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,54.0
7519,1,201,2016,11,5,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,75.6
7520,1,42,2016,11,5,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7521,1,46,2016,11,5,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7522,1,33,2016,11,5,1,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,108.0
7523,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7524,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7525,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7526,1,99,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,167.39999999999995
7527,1,201,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7528,1,201,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7529,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7530,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7531,1,99,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,167.39999999999995
7532,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7533,1,201,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7534,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7535,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7536,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7537,1,99,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,167.39999999999995
7538,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7539,1,201,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7540,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7541,1,211,2016,11,5,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7542,1,44,2016,11,5,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,579.6
7543,1,75,2016,11,5,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,579.6
7544,1,44,2016,11,5,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,516.6
7545,1,47,2016,11,5,2,5,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,622.7199999999998
7546,1,13,2016,11,6,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,43.2
7547,1,13,2016,11,6,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,43.2
7548,1,36,2016,11,6,2,0,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,111.6
7549,1,33,2016,11,6,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,189.0
7550,1,67,2016,11,6,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,226.8
7551,1,224,2016,11,6,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,245.7
7552,1,98,2016,11,6,3,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,446.4
7553,1,44,2016,11,6,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,264.6
7554,1,0,2016,11,7,1,0,1,0.0,0,Direct,0,0,0,E,0,Transient-Party,0,0,85.0
7555,1,0,2016,11,7,1,0,1,0.0,0,Direct,0,0,0,E,0,Transient-Party,0,0,85.0
7556,1,28,2016,11,7,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,42.0
7557,1,157,2016,11,7,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,165.39
7558,1,25,2016,11,7,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,203.3
7559,1,21,2016,11,7,1,4,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,166.29999999999995
7560,1,32,2016,11,7,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,311.04
7561,1,194,2016,11,7,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,188.51
7562,1,20,2016,11,8,0,3,1,0.0,0,Direct,0,0,0,C,0,Transient,0,0,202.5
7563,1,38,2016,11,8,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,140.39999999999998
7564,1,38,2016,11,8,0,3,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,140.39999999999998
7565,1,75,2016,11,8,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7566,1,43,2016,11,8,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,1,187.2
7567,1,32,2016,11,8,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,226.8
7568,1,245,2016,11,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,672.0
7569,1,2,2016,11,9,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,30.0
7570,1,86,2016,11,9,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,226.8
7571,1,105,2016,11,10,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,55.8
7572,1,61,2016,11,10,0,3,3,0.0,0,TA/TO,0,0,0,G,0,Transient,0,0,221.4
7573,1,37,2016,11,10,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,194.4
7574,1,37,2016,11,10,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7575,1,74,2016,11,10,0,3,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,246.0
7576,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7577,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7578,1,150,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,151.2
7579,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7580,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7581,1,37,2016,11,10,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,151.2
7582,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7583,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7584,1,135,2016,11,10,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7585,1,19,2016,11,10,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,462.0
7586,1,33,2016,11,11,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7587,1,33,2016,11,11,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,75.6
7588,1,33,2016,11,11,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,75.6
7589,1,53,2016,11,11,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,93.6
7590,1,39,2016,11,11,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,147.6
7591,1,31,2016,11,11,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,151.2
7592,1,58,2016,11,11,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7593,1,100,2016,11,11,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7594,1,85,2016,11,11,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7595,1,53,2016,11,11,2,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,189.0
7596,1,53,2016,11,11,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,299.4
7597,1,122,2016,11,11,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,302.4
7598,1,59,2016,11,12,0,1,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,87.0
7599,1,32,2016,11,12,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,66.0
7600,1,40,2016,11,12,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,64.8
7601,1,217,2016,11,12,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,39.0
7602,1,51,2016,11,12,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,37.8
7603,1,44,2016,11,12,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7604,1,159,2016,11,12,2,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,133.92000000000002
7605,1,53,2016,11,12,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,163.24
7606,1,47,2016,11,12,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,259.2
7607,1,53,2016,11,12,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,163.24
7608,1,30,2016,11,12,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,147.36
7609,1,211,2016,11,12,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,189.0
7610,1,54,2016,11,12,2,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,189.0
7611,1,81,2016,11,12,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,226.8
7612,1,139,2016,11,12,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,327.6
7613,1,124,2016,11,14,1,0,3,0.0,0,TA/TO,0,0,0,G,0,Transient,0,0,57.28
7614,1,0,2016,11,14,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,65.0
7615,1,1,2016,11,14,1,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,120.0
7616,1,0,2016,11,14,1,1,1,0.0,0,TA/TO,0,0,0,G,0,Transient,0,1,176.0
7617,1,21,2016,11,14,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,224.0
7618,1,0,2016,11,14,1,3,2,0.0,0,Corporate,0,0,0,A,0,Transient,0,1,180.0
7619,1,48,2016,11,14,3,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,446.4
7620,1,50,2016,11,15,0,4,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,164.72
7621,1,47,2016,11,16,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,37.8
7622,1,73,2016,11,16,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,111.6
7623,1,22,2016,11,16,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,77.4
7624,1,185,2016,11,17,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,55.8
7625,1,42,2016,11,17,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,186.0
7626,1,116,2016,11,17,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,113.4
7627,1,100,2016,11,17,1,3,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,136.0
7628,1,100,2016,11,17,1,3,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,136.0
7629,1,80,2016,11,17,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7630,1,80,2016,11,17,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7631,1,115,2016,11,17,1,3,2,0.0,0,Direct,0,0,0,A,0,Transient-Party,0,0,136.0
7632,1,94,2016,11,17,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7633,1,37,2016,11,17,2,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,279.0
7634,1,52,2016,11,17,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,390.6
7635,1,28,2016,11,17,2,5,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,301.0
7636,1,8,2016,11,18,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,54.0
7637,1,21,2016,11,18,0,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,126.0
7638,1,45,2016,11,18,0,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,93.92
7639,1,46,2016,11,18,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7640,1,91,2016,11,18,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7641,1,65,2016,11,18,0,2,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,74.0
7642,1,84,2016,11,18,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,75.6
7643,1,67,2016,11,18,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,192.0
7644,1,94,2016,11,18,2,5,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,397.81
7645,0,24,2016,11,18,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,296.8
7646,1,44,2016,11,19,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,75.6
7647,1,44,2016,11,19,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,75.6
7648,1,110,2016,11,19,2,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,369.0
7649,1,20,2016,11,19,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,336.0
7650,1,40,2016,11,19,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,390.6
7651,1,25,2016,11,20,2,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,129.0
7652,1,5,2016,11,20,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,394.98
7653,1,66,2016,11,21,1,0,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,82.0
7654,1,67,2016,11,21,1,0,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,0,56.16
7655,1,159,2016,11,21,1,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,111.6
7656,1,64,2016,11,21,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,187.2
7657,1,163,2016,11,21,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,338.4
7658,1,18,2016,11,21,1,3,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,128.0
7659,1,40,2016,11,21,1,4,2,0.0,0,TA/TO,0,0,0,F,0,Transient,0,1,298.2
7660,1,159,2016,11,21,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,279.0
7661,1,56,2016,11,21,1,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,334.7999999999999
7662,1,32,2016,11,22,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,78.0
7663,1,1,2016,11,22,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,55.0
7664,1,11,2016,11,22,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,43.0
7665,1,44,2016,11,22,2,6,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,446.4
7666,1,7,2016,11,23,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,30.0
7667,1,7,2016,11,23,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,30.0
7668,1,7,2016,11,23,0,1,2,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,1,35.0
7669,1,32,2016,11,23,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,43.65
7670,1,59,2016,11,23,0,4,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,187.2
7671,1,199,2016,11,23,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,592.1999999999998
7672,1,59,2016,11,24,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7673,1,215,2016,11,24,0,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,167.39999999999995
7674,1,242,2016,11,24,0,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,167.39999999999995
7675,1,220,2016,11,24,0,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,167.39999999999995
7676,1,46,2016,11,24,0,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7677,1,64,2016,11,24,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7678,1,101,2016,11,24,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,151.2
7679,1,16,2016,11,25,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,56.0
7680,1,45,2016,11,25,0,2,1,0.0,0,Direct,0,0,0,G,0,Transient,0,0,139.32
7681,1,73,2016,11,25,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,84.0
7682,1,58,2016,11,25,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,93.6
7683,1,96,2016,11,25,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,113.4
7684,1,48,2016,11,25,1,2,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,246.0
7685,1,48,2016,11,25,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,144.0
7686,1,25,2016,11,25,1,2,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,136.07999999999998
7687,1,59,2016,11,26,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,37.8
7688,1,46,2016,11,26,0,1,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,135.0
7689,1,29,2016,11,26,1,1,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,90.72
7690,1,222,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7691,1,222,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7692,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7693,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7694,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7695,1,222,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7696,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7697,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7698,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7699,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7700,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7701,1,222,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7702,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7703,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7704,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7705,1,232,2016,11,26,2,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,90.0
7706,1,48,2016,11,26,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,264.6
7707,1,101,2016,11,26,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,264.6
7708,1,69,2016,11,26,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,235.2
7709,1,12,2016,11,27,1,0,2,0.0,0,TA/TO,0,0,0,F,0,Transient,0,0,49.75
7710,1,152,2016,11,27,2,0,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,93.6
7711,1,15,2016,11,27,2,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,129.0
